Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,569.7000122070312,569.7000122070312,561.5999755859375,563.5499877929688,534.2186279296875,444720
2015-01-02,562.5,567.9000244140625,562.0,566.25,536.778076171875,608132
2015-01-05,566.0499877929688,569.6500244140625,558.4749755859375,565.9749755859375,536.517333984375,1056146
2015-01-06,561.5,563.6749877929688,540.0,543.9000244140625,515.5914306640625,1383922
2015-01-07,551.75,559.4749755859375,548.5499877929688,552.5250244140625,523.7675170898438,1366968
2015-01-08,556.0,565.0,554.5,563.3499755859375,534.0291748046875,1840362
2015-01-09,568.0,589.9500122070312,563.5,584.7750244140625,554.3389892578125,2347064
2015-01-12,589.9249877929688,594.0,583.5,588.7999877929688,558.1544799804688,1429526
2015-01-13,588.875,592.5,572.9500122070312,575.1749877929688,545.2386474609375,980082
2015-01-14,578.6500244140625,581.8499755859375,568.1500244140625,572.25,542.4658203125,1759864
2015-01-15,579.9500122070312,579.9500122070312,563.5,566.0499877929688,536.5885620117188,2046230
2015-01-16,563.6749877929688,580.5999755859375,563.6749877929688,577.6749877929688,547.6084594726562,1337782
2015-01-19,580.5,586.0,576.0,581.4249877929688,551.1631469726562,930258
2015-01-20,585.0,588.0,579.5999755859375,583.2750244140625,552.9171142578125,923532
2015-01-21,578.0,589.9000244140625,573.2999877929688,585.2750244140625,554.8128051757812,1230366
2015-01-22,582.375,596.0,581.0999755859375,590.5499877929688,559.813232421875,1773410
2015-01-23,593.5,594.5750122070312,582.5,589.9249877929688,559.220947265625,1360378
2015-01-27,589.5,591.9500122070312,580.5499877929688,588.8250122070312,558.1781616210938,1519228
2015-01-28,583.5,595.0,582.9749755859375,589.0750122070312,558.4151000976562,1629238
2015-01-29,592.0,614.0,587.5499877929688,610.7750244140625,578.9857177734375,2811796
2015-01-30,612.5,626.0,612.5,623.875,591.4038696289062,1468250
2015-02-02,620.0,635.0,618.1500244140625,632.0750122070312,599.177001953125,1162952
2015-02-03,636.25,636.6500244140625,607.75,612.0999755859375,580.24169921875,1946844
2015-02-04,613.5,619.4500122070312,599.0250244140625,604.9000244140625,573.4163818359375,2336616
2015-02-05,583.0,598.875,570.0,575.4249877929688,545.4754028320312,6638658
2015-02-06,569.0,579.4749755859375,542.7750244140625,554.4749755859375,525.6160888671875,5564692
2015-02-09,548.3499755859375,548.3499755859375,516.2000122070312,523.75,496.49017333984375,3485782
2015-02-10,515.0,539.0750122070312,502.5,516.4000244140625,489.5227966308594,5228708
2015-02-11,520.5499877929688,559.8499755859375,465.0,552.625,523.8621826171875,4218218
2015-02-12,557.0,567.9749755859375,540.1749877929688,561.9500122070312,532.7021484375,3563618
2015-02-13,565.5,567.625,550.2249755859375,559.4000244140625,530.2847290039062,2118062
2015-02-16,560.0,570.5,548.9249877929688,551.7249755859375,523.9456176757812,1529132
2015-02-18,555.0,556.75,540.1500244140625,543.5750122070312,516.2060546875,1272632
2015-02-19,536.0,544.9000244140625,509.125,518.4749755859375,492.36981201171875,4607154
2015-02-20,527.5,540.0,524.0750122070312,528.25,501.6527099609375,2937610
2015-02-23,530.0,531.5,516.1500244140625,520.4249877929688,494.2217712402344,2501676
2015-02-24,520.0,527.2000122070312,508.8500061035156,519.0,492.86846923828125,1871092
2015-02-25,521.9500122070312,524.2000122070312,500.5,506.8500061035156,481.3301696777344,2057834
